"datetime","library","people_in","people_out","opening_type"
"2018-02-01 16:00:00","Colindale",0,0,
"2018-02-01 16:00:00","Edgware",84,70,
"2018-02-01 16:00:00","Finchley Church End",73,90,
"2018-02-01 16:00:00","Golders Green",11,22,
"2018-02-01 16:00:00","North Finchley",0,0,
"2018-02-01 16:00:00","Osidge",0,0,
"2018-02-01 17:00:00","Chipping Barnet",0,0,
"2018-02-01 17:00:00","Colindale",0,0,
"2018-02-01 17:00:00","Edgware",52,45,
"2018-02-01 17:00:00","Finchley Church End",5,41,
"2018-02-01 17:00:00","Golders Green",12,20,
"2018-02-01 17:00:00","North Finchley",0,0,
"2018-02-01 17:00:00","Osidge",0,0,
"2018-02-01 18:00:00","Chipping Barnet",0,0,
"2018-02-01 18:00:00","Colindale",0,0,
"2018-02-01 18:00:00","Edgware",32,49,
"2018-02-01 18:00:00","Finchley Church End",0,0,
"2018-02-01 18:00:00","Golders Green",15,20,
"2018-02-01 18:00:00","North Finchley",0,0,
"2018-02-01 18:00:00","Osidge",0,0,
"2018-02-01 19:00:00","Chipping Barnet",0,0,
"2018-02-01 19:00:00","Colindale",0,0,
"2018-02-01 19:00:00","Edgware",18,32,
"2018-02-01 19:00:00","Finchley Church End",0,0,
"2018-02-01 19:00:00","Golders Green",6,13,
"2018-02-01 19:00:00","North Finchley",0,0,
"2018-02-01 19:00:00","Osidge",0,0,
"2018-02-01 20:00:00","Chipping Barnet",0,0,
"2018-02-01 20:00:00","Colindale",0,0,
"2018-02-01 20:00:00","Edgware",18,22,
"2018-02-01 20:00:00","Finchley Church End",0,0,
"2018-02-01 20:00:00","Golders Green",4,10,
"2018-02-01 20:00:00","North Finchley",0,0,
"2018-02-01 20:00:00","Osidge",0,0,
"2018-02-01 21:00:00","Chipping Barnet",0,0,
"2018-02-01 21:00:00","Colindale",0,0,
"2018-02-01 21:00:00","Edgware",8,11,
"2018-02-01 21:00:00","Finchley Church End",0,0,
"2018-02-01 21:00:00","Golders Green",0,0,
"2018-02-01 21:00:00","North Finchley",0,0,
"2018-02-01 21:00:00","Osidge",0,0,
"2018-02-01 22:00:00","Chipping Barnet",0,0,
"2018-02-01 22:00:00","Colindale",0,0,
"2018-02-01 22:00:00","Edgware",6,9,
"2018-02-01 22:00:00","Finchley Church End",0,0,
"2018-02-01 22:00:00","Golders Green",0,0,
"2018-02-01 22:00:00","North Finchley",0,0,
"2018-02-01 22:00:00","Osidge",0,0,
"2018-02-01 23:00:00","Chipping Barnet",0,0,
"2018-02-01 23:00:00","Colindale",0,0,
"2018-02-01 23:00:00","Edgware",0,0,
"2018-02-01 23:00:00","Finchley Church End",0,0,
"2018-02-01 23:00:00","Golders Green",0,0,
"2018-02-01 23:00:00","North Finchley",0,0,
"2018-02-01 23:00:00","Osidge",0,0,
"2018-02-02 00:00:00","Chipping Barnet",0,0,
"2018-02-02 00:00:00","Colindale",0,0,
"2018-02-02 00:00:00","Edgware",0,0,
"2018-02-02 00:00:00","Finchley Church End",0,0,
"2018-02-02 00:00:00","Golders Green",0,0,
"2018-02-02 00:00:00","North Finchley",0,0,
"2018-02-02 00:00:00","Osidge",0,0,
"2018-02-02 01:00:00","Chipping Barnet",0,0,
"2018-02-02 01:00:00","Colindale",0,0,
"2018-02-02 01:00:00","Edgware",0,0,
"2018-02-02 01:00:00","Finchley Church End",0,0,
"2018-02-02 01:00:00","Golders Green",0,0,
"2018-02-02 01:00:00","North Finchley",0,0,
"2018-02-02 01:00:00","Osidge",0,0,
"2018-02-02 02:00:00","Chipping Barnet",0,0,
"2018-02-02 02:00:00","Colindale",0,0,
"2018-02-02 02:00:00","Edgware",0,0,
"2018-02-02 02:00:00","Finchley Church End",0,0,
"2018-02-02 02:00:00","Golders Green",0,0,
"2018-02-02 02:00:00","North Finchley",0,0,
"2018-02-02 02:00:00","Osidge",0,0,
"2018-02-02 03:00:00","Chipping Barnet",0,0,
"2018-02-02 03:00:00","Colindale",0,0,
"2018-02-02 03:00:00","Edgware",0,0,
"2018-02-02 03:00:00","Finchley Church End",0,0,
"2018-02-02 03:00:00","Golders Green",0,0,
"2018-02-02 03:00:00","North Finchley",0,0,
"2018-02-02 03:00:00","Osidge",0,0,
"2018-02-02 04:00:00","Chipping Barnet",0,0,
"2018-02-02 04:00:00","Colindale",0,0,
"2018-02-02 04:00:00","Edgware",0,0,
"2018-02-02 04:00:00","Finchley Church End",0,0,
"2018-02-02 04:00:00","Golders Green",0,0,
"2018-02-02 04:00:00","North Finchley",0,0,
"2018-02-02 04:00:00","Osidge",0,0,
"2018-02-02 05:00:00","Chipping Barnet",0,0,
"2018-02-02 05:00:00","Colindale",0,0,
"2018-02-02 05:00:00","Edgware",0,0,
"2018-02-02 05:00:00","Finchley Church End",14,18,
"2018-02-02 05:00:00","Golders Green",0,0,
"2018-02-02 05:00:00","North Finchley",0,0,
"2018-02-02 05:00:00","Osidge",0,0,
"2018-02-02 06:00:00","Chipping Barnet",0,0,
"2018-02-02 06:00:00","Colindale",0,0,
"2018-02-02 06:00:00","Edgware",0,0,
"2018-02-02 06:00:00","Finchley Church End",0,0,
"2018-02-02 06:00:00","Golders Green",0,0,
"2018-02-02 06:00:00","North Finchley",0,0,
"2018-02-02 06:00:00","Osidge",0,0,
"2018-02-02 07:00:00","Chipping Barnet",0,0,
"2018-02-02 07:00:00","Colindale",0,0,
"2018-02-02 07:00:00","Edgware",15,11,
"2018-02-02 07:00:00","Finchley Church End",0,0,
"2018-02-02 07:00:00","Golders Green",0,0,
"2018-02-02 07:00:00","North Finchley",0,0,
"2018-02-02 07:00:00","Osidge",0,0,
"2018-02-02 08:00:00","Chipping Barnet",0,0,
"2018-02-02 08:00:00","Colindale",0,0,
"2018-02-02 08:00:00","Edgware",9,7,
"2018-02-02 08:00:00","Finchley Church End",0,0,
"2018-02-02 08:00:00","Golders Green",4,3,
"2018-02-02 08:00:00","North Finchley",0,0,
"2018-02-02 08:00:00","Osidge",0,0,
"2018-02-02 09:00:00","Chipping Barnet",0,0,
"2018-02-02 09:00:00","Colindale",0,0,
"2018-02-02 09:00:00","Edgware",17,15,
"2018-02-02 09:00:00","Finchley Church End",55,15,
"2018-02-02 09:00:00","Golders Green",24,9,
"2018-02-02 09:00:00","North Finchley",0,0,
"2018-02-02 09:00:00","Osidge",0,0,
"2018-02-02 10:00:00","Chipping Barnet",0,0,
"2018-02-02 10:00:00","Colindale",0,0,
"2018-02-02 10:00:00","Edgware",34,35,
"2018-02-02 10:00:00","Finchley Church End",76,90,
"2018-02-02 10:00:00","Golders Green",31,26,
"2018-02-02 10:00:00","North Finchley",0,0,
"2018-02-02 10:00:00","Osidge",0,0,
"2018-02-02 11:00:00","Chipping Barnet",0,0,
"2018-02-02 11:00:00","Colindale",0,0,
"2018-02-02 11:00:00","Edgware",18,18,
"2018-02-02 11:00:00","Finchley Church End",57,88,
"2018-02-02 11:00:00","Golders Green",15,32,
"2018-02-02 11:00:00","North Finchley",0,0,
"2018-02-02 11:00:00","Osidge",0,0,
"2018-02-02 12:00:00","Chipping Barnet",0,0,
"2018-02-02 12:00:00","Colindale",0,0,
"2018-02-02 12:00:00","Edgware",21,28,
"2018-02-02 12:00:00","Finchley Church End",34,48,
"2018-02-02 12:00:00","Golders Green",30,43,
"2018-02-02 12:00:00","North Finchley",0,0,
"2018-02-02 12:00:00","Osidge",0,0,
"2018-02-02 13:00:00","Chipping Barnet",0,0,
"2018-02-02 13:00:00","Colindale",0,0,
"2018-02-02 13:00:00","Edgware",28,33,
"2018-02-02 13:00:00","Finchley Church End",55,59,
"2018-02-02 13:00:00","Golders Green",11,13,
"2018-02-02 13:00:00","North Finchley",0,0,
"2018-02-02 13:00:00","Osidge",0,0,
"2018-02-02 14:00:00","Chipping Barnet",0,0,
"2018-02-02 14:00:00","Colindale",0,0,
"2018-02-02 14:00:00","Edgware",24,35,
"2018-02-02 14:00:00","Finchley Church End",62,74,
"2018-02-02 14:00:00","Golders Green",18,24,
"2018-02-02 14:00:00","North Finchley",0,0,
"2018-02-02 14:00:00","Osidge",0,0,
"2018-02-02 15:00:00","Chipping Barnet",0,0,
"2018-02-02 15:00:00","Colindale",0,0,
"2018-02-02 15:00:00","Edgware",23,35,
"2018-02-02 15:00:00","Finchley Church End",65,73,
"2018-02-02 15:00:00","Golders Green",5,11,
"2018-02-02 15:00:00","North Finchley",0,0,
"2018-02-02 15:00:00","Osidge",0,0,
"2018-02-02 16:00:00","Chipping Barnet",0,0,
"2018-02-02 16:00:00","Colindale",0,0,
"2018-02-02 16:00:00","Edgware",19,24,
"2018-02-02 16:00:00","Finchley Church End",61,94,
"2018-02-02 16:00:00","Golders Green",8,14,
"2018-02-02 16:00:00","North Finchley",0,0,
"2018-02-02 16:00:00","Osidge",0,0,
"2018-02-02 17:00:00","Chipping Barnet",0,0,
"2018-02-02 17:00:00","Colindale",0,0,
"2018-02-02 17:00:00","Edgware",10,14,
"2018-02-02 17:00:00","Finchley Church End",16,15,
"2018-02-02 17:00:00","Golders Green",3,3,
"2018-02-02 17:00:00","North Finchley",0,0,
"2018-02-02 17:00:00","Osidge",0,0,
"2018-02-02 18:00:00","Chipping Barnet",0,0,
"2018-02-02 18:00:00","Colindale",0,0,
"2018-02-02 18:00:00","Edgware",8,16,
"2018-02-02 18:00:00","Finchley Church End",0,0,
"2018-02-02 18:00:00","Golders Green",0,0,
"2018-02-02 18:00:00","North Finchley",0,0,
"2018-02-02 18:00:00","Osidge",0,0,
"2018-02-02 19:00:00","Chipping Barnet",0,0,
"2018-02-02 19:00:00","Colindale",0,0,
"2018-02-02 19:00:00","Edgware",8,12,
"2018-02-02 19:00:00","Finchley Church End",0,0,
"2018-02-02 19:00:00","Golders Green",0,0,
"2018-02-02 19:00:00","North Finchley",0,0,
"2018-02-02 19:00:00","Osidge",0,0,
"2018-02-02 20:00:00","Chipping Barnet",0,0,
"2018-02-02 20:00:00","Colindale",0,0,
"2018-02-02 20:00:00","Edgware",2,13,
"2018-02-02 20:00:00","Finchley Church End",0,0,
"2018-02-02 20:00:00","Golders Green",0,0,
"2018-02-02 20:00:00","North Finchley",0,0,
"2018-02-02 20:00:00","Osidge",0,0,
"2018-02-02 21:00:00","Chipping Barnet",0,0,
"2018-02-02 21:00:00","Colindale",0,0,
"2018-02-02 21:00:00","Edgware",5,16,
"2018-02-02 21:00:00","Finchley Church End",0,0,
"2018-02-02 21:00:00","Golders Green",0,0,
"2018-02-02 21:00:00","North Finchley",0,0,
"2018-02-02 21:00:00","Osidge",0,0,
"2018-02-02 22:00:00","Chipping Barnet",0,0,
"2018-02-02 22:00:00","Colindale",0,0,
"2018-02-02 22:00:00","Edgware",1,2,
"2018-02-02 22:00:00","Finchley Church End",0,0,
"2018-02-02 22:00:00","Golders Green",0,0,
"2018-02-02 22:00:00","North Finchley",0,0,
"2018-02-02 22:00:00","Osidge",0,0,
"2018-02-02 23:00:00","Chipping Barnet",0,0,
"2018-02-02 23:00:00","Colindale",0,0,
"2018-02-02 23:00:00","Edgware",0,0,
"2018-02-02 23:00:00","Finchley Church End",0,0,
"2018-02-02 23:00:00","Golders Green",0,0,
"2018-02-02 23:00:00","North Finchley",0,0,
"2018-02-02 23:00:00","Osidge",0,0,
"2018-02-03 00:00:00","Chipping Barnet",0,0,
"2018-02-03 00:00:00","Colindale",0,0,
"2018-02-03 00:00:00","Edgware",0,0,
"2018-02-03 00:00:00","Finchley Church End",0,0,
"2018-02-03 00:00:00","Golders Green",0,0,
"2018-02-03 00:00:00","North Finchley",0,0,
"2018-02-03 00:00:00","Osidge",0,0,
"2018-02-03 01:00:00","Chipping Barnet",0,0,
"2018-02-03 01:00:00","Colindale",0,0,
"2018-02-03 01:00:00","Edgware",0,0,
"2018-02-03 01:00:00","Finchley Church End",0,0,
"2018-02-03 01:00:00","Golders Green",0,0,
"2018-02-03 01:00:00","North Finchley",0,0,
"2018-02-03 01:00:00","Osidge",0,0,
"2018-02-03 02:00:00","Chipping Barnet",0,0,
"2018-02-03 02:00:00","Colindale",0,0,
"2018-02-03 02:00:00","Edgware",0,0,
"2018-02-03 02:00:00","Finchley Church End",0,0,
"2018-02-03 02:00:00","Golders Green",0,0,
"2018-02-03 02:00:00","North Finchley",0,0,
"2018-02-03 02:00:00","Osidge",0,0,
"2018-02-03 03:00:00","Chipping Barnet",0,0,
"2018-02-03 03:00:00","Colindale",0,0,
"2018-02-03 03:00:00","Edgware",0,0,
"2018-02-03 03:00:00","Finchley Church End",0,0,
"2018-02-03 03:00:00","Golders Green",0,0,
"2018-02-03 03:00:00","North Finchley",0,0,
"2018-02-03 03:00:00","Osidge",0,0,
"2018-02-03 04:00:00","Chipping Barnet",0,0,
"2018-02-03 04:00:00","Colindale",0,0,
"2018-02-03 04:00:00","Edgware",0,0,
"2018-02-03 04:00:00","Finchley Church End",0,0,
"2018-02-03 04:00:00","Golders Green",0,0,
"2018-02-03 04:00:00","North Finchley",0,0,
"2018-02-03 04:00:00","Osidge",0,0,
"2018-02-03 05:00:00","Chipping Barnet",0,0,
"2018-02-03 05:00:00","Colindale",0,0,
"2018-02-03 05:00:00","Edgware",0,0,
"2018-02-03 05:00:00","Finchley Church End",0,0,
"2018-02-03 05:00:00","Golders Green",0,0,
"2018-02-03 05:00:00","North Finchley",0,0,
"2018-02-03 05:00:00","Osidge",0,0,
"2018-02-03 06:00:00","Chipping Barnet",0,0,
"2018-02-03 06:00:00","Colindale",0,0,
"2018-02-03 06:00:00","Edgware",0,0,
"2018-02-03 06:00:00","Finchley Church End",0,0,
"2018-02-03 06:00:00","Golders Green",0,0,
"2018-02-03 06:00:00","North Finchley",0,0,
"2018-02-03 06:00:00","Osidge",0,0,
"2018-02-03 07:00:00","Chipping Barnet",0,0,
"2018-02-03 07:00:00","Colindale",0,0,
"2018-02-03 07:00:00","Edgware",2,1,
"2018-02-03 07:00:00","Finchley Church End",0,0,
"2018-02-03 07:00:00","Golders Green",0,0,
"2018-02-03 07:00:00","North Finchley",0,0,
"2018-02-03 07:00:00","Osidge",0,0,
"2018-02-03 08:00:00","Chipping Barnet",0,0,
"2018-02-03 08:00:00","Colindale",0,0,
"2018-02-03 08:00:00","Edgware",0,0,
"2018-02-03 08:00:00","Finchley Church End",0,0,
"2018-02-03 08:00:00","Golders Green",0,0,
"2018-02-03 08:00:00","North Finchley",0,0,
"2018-02-03 08:00:00","Osidge",0,0,
"2018-02-03 09:00:00","Chipping Barnet",0,0,
"2018-02-03 09:00:00","Colindale",0,0,
"2018-02-03 09:00:00","Edgware",33,15,
"2018-02-03 09:00:00","Finchley Church End",15,10,
"2018-02-03 09:00:00","Golders Green",0,0,
"2018-02-03 09:00:00","North Finchley",0,0,
"2018-02-03 09:00:00","Osidge",0,0,
"2018-02-03 10:00:00","Chipping Barnet",0,0,
"2018-02-03 10:00:00","Colindale",0,0,
"2018-02-03 10:00:00","Edgware",18,23,
"2018-02-03 10:00:00","Finchley Church End",37,31,
"2018-02-03 10:00:00","Golders Green",0,0,
"2018-02-03 10:00:00","North Finchley",0,0,
"2018-02-03 10:00:00","Osidge",0,0,
"2018-02-03 11:00:00","Chipping Barnet",0,0,
"2018-02-03 11:00:00","Colindale",0,0,
"2018-02-03 11:00:00","Edgware",33,30,
"2018-02-03 11:00:00","Finchley Church End",59,43,
"2018-02-03 11:00:00","Golders Green",0,0,
"2018-02-03 11:00:00","North Finchley",0,0,
"2018-02-03 11:00:00","Osidge",0,0,
"2018-02-03 12:00:00","Chipping Barnet",0,0,
"2018-02-03 12:00:00","Colindale",0,0,
"2018-02-03 12:00:00","Edgware",53,47,
"2018-02-03 12:00:00","Finchley Church End",43,48,
"2018-02-03 12:00:00","Golders Green",3,3,
"2018-02-03 12:00:00","North Finchley",0,0,
"2018-02-03 12:00:00","Osidge",0,0,
"2018-02-03 13:00:00","Chipping Barnet",0,0,
"2018-02-03 13:00:00","Colindale",0,0,
"2018-02-03 13:00:00","Edgware",35,24,
"2018-02-03 13:00:00","Finchley Church End",49,49,
"2018-02-03 13:00:00","Golders Green",2,3,
"2018-02-03 13:00:00","North Finchley",0,0,
"2018-02-03 13:00:00","Osidge",0,0,
"2018-02-03 14:00:00","Chipping Barnet",0,0,
"2018-02-03 14:00:00","Colindale",0,0,
"2018-02-03 14:00:00","Edgware",28,42,
"2018-02-03 14:00:00","Finchley Church End",84,52,
"2018-02-03 14:00:00","Golders Green",11,8,
"2018-02-03 14:00:00","North Finchley",0,0,
"2018-02-03 14:00:00","Osidge",0,0,
"2018-02-03 15:00:00","Chipping Barnet",0,0,
"2018-02-03 15:00:00","Colindale",0,0,
"2018-02-03 15:00:00","Edgware",30,27,
"2018-02-03 15:00:00","Finchley Church End",38,68,
"2018-02-03 15:00:00","Golders Green",2,1,
"2018-02-03 15:00:00","North Finchley",0,0,
"2018-02-03 15:00:00","Osidge",0,0,
"2018-02-03 16:00:00","Chipping Barnet",0,0,
"2018-02-03 16:00:00","Colindale",0,0,
"2018-02-03 16:00:00","Edgware",32,48,
"2018-02-03 16:00:00","Finchley Church End",34,82,
"2018-02-03 16:00:00","Golders Green",1,2,
"2018-02-03 16:00:00","North Finchley",0,0,
"2018-02-03 16:00:00","Osidge",0,0,
"2018-02-03 17:00:00","Chipping Barnet",0,0,
"2018-02-03 17:00:00","Colindale",0,0,
"2018-02-03 17:00:00","Edgware",4,13,
"2018-02-03 17:00:00","Finchley Church End",1,24,
"2018-02-03 17:00:00","Golders Green",1,8,
"2018-02-03 17:00:00","North Finchley",0,0,
"2018-02-03 17:00:00","Osidge",0,0,
"2018-02-03 18:00:00","Chipping Barnet",0,0,
"2018-02-03 18:00:00","Colindale",0,0,
"2018-02-03 18:00:00","Edgware",0,0,
"2018-02-03 18:00:00","Finchley Church End",0,0,
"2018-02-03 18:00:00","Golders Green",0,0,
"2018-02-03 18:00:00","North Finchley",0,0,
"2018-02-03 18:00:00","Osidge",0,0,
"2018-02-03 19:00:00","Chipping Barnet",0,0,
"2018-02-03 19:00:00","Colindale",0,0,
"2018-02-03 19:00:00","Edgware",0,0,
"2018-02-03 19:00:00","Finchley Church End",0,0,
"2018-02-03 19:00:00","Golders Green",0,0,
"2018-02-03 19:00:00","North Finchley",0,0,
"2018-02-03 19:00:00","Osidge",0,0,
"2018-02-03 20:00:00","Chipping Barnet",0,0,
"2018-02-03 20:00:00","Colindale",0,0,
"2018-02-03 20:00:00","Edgware",0,0,
"2018-02-03 20:00:00","Finchley Church End",0,0,
"2018-02-03 20:00:00","Golders Green",0,0,
"2018-02-03 20:00:00","North Finchley",0,0,
"2018-02-03 20:00:00","Osidge",0,0,
"2018-02-03 21:00:00","Chipping Barnet",0,0,
"2018-02-03 21:00:00","Colindale",0,0,
"2018-02-03 21:00:00","Edgware",0,0,
"2018-02-03 21:00:00","Finchley Church End",0,0,
"2018-02-03 21:00:00","Golders Green",0,0,
"2018-02-03 21:00:00","North Finchley",0,0,
"2018-02-03 21:00:00","Osidge",0,0,
"2018-02-03 22:00:00","Chipping Barnet",0,0,
"2018-02-03 22:00:00","Colindale",0,0,
"2018-02-03 22:00:00","Edgware",0,0,
"2018-02-03 22:00:00","Finchley Church End",0,0,
"2018-02-03 22:00:00","Golders Green",0,0,
"2018-02-03 22:00:00","North Finchley",0,0,
"2018-02-03 22:00:00","Osidge",0,0,
"2018-02-03 23:00:00","Chipping Barnet",0,0,
"2018-02-03 23:00:00","Colindale",0,0,
"2018-02-03 23:00:00","Edgware",0,0,
"2018-02-03 23:00:00","Finchley Church End",0,0,
"2018-02-03 23:00:00","Golders Green",0,0,
"2018-02-03 23:00:00","North Finchley",0,0,
"2018-02-03 23:00:00","Osidge",0,0,
"2018-02-04 00:00:00","Chipping Barnet",0,0,
"2018-02-04 00:00:00","Colindale",0,0,
"2018-02-04 00:00:00","Edgware",0,0,
"2018-02-04 00:00:00","Finchley Church End",0,0,
"2018-02-04 00:00:00","Golders Green",0,0,
"2018-02-04 00:00:00","North Finchley",0,0,
"2018-02-04 00:00:00","Osidge",0,0,
"2018-02-04 01:00:00","Chipping Barnet",0,0,
"2018-02-04 01:00:00","Colindale",0,0,
"2018-02-04 01:00:00","Edgware",0,0,
"2018-02-04 01:00:00","Finchley Church End",0,0,
"2018-02-04 01:00:00","Golders Green",0,0,
"2018-02-04 01:00:00","North Finchley",0,0,
"2018-02-04 01:00:00","Osidge",0,0,
"2018-02-04 02:00:00","Chipping Barnet",0,0,
"2018-02-04 02:00:00","Colindale",0,0,
"2018-02-04 02:00:00","Edgware",0,0,
"2018-02-04 02:00:00","Finchley Church End",0,0,
"2018-02-04 02:00:00","Golders Green",0,0,
"2018-02-04 02:00:00","North Finchley",0,0,
"2018-02-04 02:00:00","Osidge",0,0,
"2018-02-04 03:00:00","Chipping Barnet",0,0,
"2018-02-04 03:00:00","Colindale",0,0,
"2018-02-04 03:00:00","Edgware",0,0,
"2018-02-04 03:00:00","Finchley Church End",0,0,
"2018-02-04 03:00:00","Golders Green",0,0,
"2018-02-04 03:00:00","North Finchley",0,0,
"2018-02-04 03:00:00","Osidge",0,0,
"2018-02-04 04:00:00","Chipping Barnet",0,0,
"2018-02-04 04:00:00","Colindale",0,0,
"2018-02-04 04:00:00","Edgware",0,0,
"2018-02-04 04:00:00","Finchley Church End",0,0,
"2018-02-04 04:00:00","Golders Green",0,0,
"2018-02-04 04:00:00","North Finchley",0,0,
"2018-02-04 04:00:00","Osidge",0,0,
"2018-02-04 05:00:00","Chipping Barnet",0,0,
"2018-02-04 05:00:00","Colindale",0,0,
"2018-02-04 05:00:00","Edgware",0,0,
"2018-02-04 05:00:00","Finchley Church End",0,0,
"2018-02-04 05:00:00","Golders Green",0,0,
"2018-02-04 05:00:00","North Finchley",0,0,
"2018-02-04 05:00:00","Osidge",0,0,
"2018-02-04 06:00:00","Chipping Barnet",0,0,
"2018-02-04 06:00:00","Colindale",0,0,
"2018-02-04 06:00:00","Edgware",0,0,
"2018-02-04 06:00:00","Finchley Church End",12,6,
"2018-02-04 06:00:00","Golders Green",0,0,
"2018-02-04 06:00:00","North Finchley",0,0,
"2018-02-04 06:00:00","Osidge",0,0,
"2018-02-04 07:00:00","Chipping Barnet",0,0,
"2018-02-04 07:00:00","Colindale",0,0,
"2018-02-04 07:00:00","Edgware",0,0,
"2018-02-04 07:00:00","Finchley Church End",0,0,
"2018-02-04 07:00:00","Golders Green",0,0,
"2018-02-04 07:00:00","North Finchley",0,0,
"2018-02-04 07:00:00","Osidge",0,0,
"2018-02-04 08:00:00","Chipping Barnet",0,0,
"2018-02-04 08:00:00","Colindale",0,0,
"2018-02-04 08:00:00","Edgware",0,0,
"2018-02-04 08:00:00","Finchley Church End",0,0,
"2018-02-04 08:00:00","Golders Green",0,0,
"2018-02-04 08:00:00","North Finchley",0,0,
"2018-02-04 08:00:00","Osidge",0,0,
"2018-02-04 09:00:00","Chipping Barnet",0,0,
"2018-02-04 09:00:00","Colindale",0,0,
"2018-02-04 09:00:00","Edgware",0,0,
"2018-02-04 09:00:00","Finchley Church End",0,0,
"2018-02-04 09:00:00","Golders Green",0,0,
"2018-02-04 09:00:00","North Finchley",0,0,
"2018-02-04 09:00:00","Osidge",0,0,
"2018-02-04 10:00:00","Chipping Barnet",0,0,
"2018-02-04 10:00:00","Colindale",0,0,
"2018-02-04 10:00:00","Edgware",12,13,
"2018-02-04 10:00:00","Finchley Church End",45,35,
"2018-02-04 10:00:00","Golders Green",0,0,
"2018-02-04 10:00:00","North Finchley",0,0,
"2018-02-04 10:00:00","Osidge",0,0,
"2018-02-04 11:00:00","Chipping Barnet",0,0,
"2018-02-04 11:00:00","Colindale",0,0,
"2018-02-04 11:00:00","Edgware",18,13,
"2018-02-04 11:00:00","Finchley Church End",44,47,
"2018-02-04 11:00:00","Golders Green",0,0,
"2018-02-04 11:00:00","North Finchley",0,0,
"2018-02-04 11:00:00","Osidge",0,0,
"2018-02-04 12:00:00","Chipping Barnet",0,0,
"2018-02-04 12:00:00","Colindale",0,0,
"2018-02-04 12:00:00","Edgware",23,31,
"2018-02-04 12:00:00","Finchley Church End",31,42,
"2018-02-04 12:00:00","Golders Green",0,0,
"2018-02-04 12:00:00","North Finchley",0,0,
"2018-02-04 12:00:00","Osidge",0,0,
"2018-02-04 13:00:00","Chipping Barnet",0,0,
"2018-02-04 13:00:00","Colindale",0,0,
"2018-02-04 13:00:00","Edgware",24,24,
"2018-02-04 13:00:00","Finchley Church End",33,45,
"2018-02-04 13:00:00","Golders Green",9,6,
"2018-02-04 13:00:00","North Finchley",0,0,
"2018-02-04 13:00:00","Osidge",0,0,
"2018-02-04 14:00:00","Chipping Barnet",0,0,
"2018-02-04 14:00:00","Colindale",0,0,
"2018-02-04 14:00:00","Edgware",50,33,
"2018-02-04 14:00:00","Finchley Church End",51,37,
"2018-02-04 14:00:00","Golders Green",40,27,
"2018-02-04 14:00:00","North Finchley",0,0,
"2018-02-04 14:00:00","Osidge",0,0,
"2018-02-04 15:00:00","Chipping Barnet",0,0,
"2018-02-04 15:00:00","Colindale",0,0,
"2018-02-04 15:00:00","Edgware",35,50,
"2018-02-04 15:00:00","Finchley Church End",63,61,
"2018-02-04 15:00:00","Golders Green",30,36,
"2018-02-04 15:00:00","North Finchley",0,0,
"2018-02-04 15:00:00","Osidge",0,0,
"2018-02-04 16:00:00","Chipping Barnet",0,0,
"2018-02-04 16:00:00","Colindale",0,0,
"2018-02-04 16:00:00","Edgware",47,56,
"2018-02-04 16:00:00","Finchley Church End",47,108,
"2018-02-04 16:00:00","Golders Green",39,58,
"2018-02-04 16:00:00","North Finchley",0,0,
"2018-02-04 16:00:00","Osidge",0,0,
"2018-02-04 17:00:00","Chipping Barnet",0,0,
"2018-02-04 17:00:00","Colindale",0,0,
"2018-02-04 17:00:00","Edgware",1,12,
"2018-02-04 17:00:00","Finchley Church End",0,0,
"2018-02-04 17:00:00","Golders Green",4,25,
"2018-02-04 17:00:00","North Finchley",0,0,
"2018-02-04 17:00:00","Osidge",0,0,
"2018-02-04 18:00:00","Chipping Barnet",0,0,
"2018-02-04 18:00:00","Colindale",0,0,
"2018-02-04 18:00:00","Edgware",0,0,
"2018-02-04 18:00:00","Finchley Church End",0,0,
"2018-02-04 18:00:00","Golders Green",0,0,
"2018-02-04 18:00:00","North Finchley",0,0,
"2018-02-04 18:00:00","Osidge",0,0,
"2018-02-04 19:00:00","Chipping Barnet",0,0,
"2018-02-04 19:00:00","Colindale",0,0,
"2018-02-04 19:00:00","Edgware",0,0,
"2018-02-04 19:00:00","Finchley Church End",0,0,
"2018-02-04 19:00:00","Golders Green",0,0,
"2018-02-04 19:00:00","North Finchley",0,0,
"2018-02-04 19:00:00","Osidge",0,0,
"2018-02-04 20:00:00","Chipping Barnet",0,0,
"2018-02-04 20:00:00","Colindale",0,0,
"2018-02-04 20:00:00","Edgware",0,0,
"2018-02-04 20:00:00","Finchley Church End",0,0,
"2018-02-04 20:00:00","Golders Green",0,0,
"2018-02-04 20:00:00","North Finchley",0,0,
"2018-02-04 20:00:00","Osidge",0,0,
"2018-02-04 21:00:00","Chipping Barnet",0,0,
"2018-02-04 21:00:00","Colindale",0,0,
"2018-02-04 21:00:00","Edgware",0,0,
"2018-02-04 21:00:00","Finchley Church End",0,0,
"2018-02-04 21:00:00","Golders Green",0,0,
"2018-02-04 21:00:00","North Finchley",0,0,
"2018-02-04 21:00:00","Osidge",0,0,
"2018-02-04 22:00:00","Chipping Barnet",0,0,
"2018-02-04 22:00:00","Colindale",0,0,
"2018-02-04 22:00:00","Edgware",0,0,
"2018-02-04 22:00:00","Finchley Church End",0,0,
"2018-02-04 22:00:00","Golders Green",0,0,
"2018-02-04 22:00:00","North Finchley",0,0,
"2018-02-04 22:00:00","Osidge",0,0,
